title,link,description,cafename,cafeurl
gtr2 배터리가 요즘 갑자기 광탈,http://cafe.naver.com/xst/486091,"그래도 일주일은 가던 배터리가 요즘 갑자기 이틀도 못가네요. 수면측정, 심박수 다 꺼놔도 똑같아요. 여친것도 요즘 갑자기 그런다고하고. 왜 그런걸까요??",샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
워치4 취침모드하면...,http://cafe.naver.com/anycallusershow/3789160,제목에는 간략한 질문내용 표시 사용기종 : 질문내용 : (구체적으로): 수면 측정 안되는거였나요...ㅋㅋ,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
수면 기록이... 수정이 되나요??? 수면기록 보는분들 많으신가요?,http://cafe.naver.com/happy88car/148349,"심박수 측정을 꼭 해야 하는지, 이걸해서 배터리도 빨리 떨어지는데, 수면측정도 제대로 안되는듯... 어제 밤 12시 30분정도 자려고 시작해서 잠든거 같은데, 8시경에 일어났구요. 아래 캡쳐에서 보면 새벽 5시에 잠든거로... ",[스사노]스마트워치 사용자 노리터[타...,https://cafe.naver.com/happy88car
46mm 너무좋긴한데 아직도 고민되네요,http://cafe.naver.com/anycallusershow/3782130,집에 42mm 미개봉 와있어서 뜯어서 비교해야 하나 싶긴한데 매장에서 봤을때도 그렇고 확실히 화면 큰맛은 좋긴한데 수면측정+운동할때 생각하면 너무 무거운것같기도하고 너무너무 고민되네요... 시계도... ,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
수면시간 기록되는 기능이 굉장히 만족스러워요,http://cafe.naver.com/facebot/537710,갤럭시 워치3로 측정된 수면 기록을 직접 확인해보니까 수면 점수가 낮게 나오네요. 처음엔 시계를 차고 자야하는 점이 불편할거라 예상했지만 직접 시계를 차고 자보니 의외로 불편함을 전혀 느끼지도 않았구요. 수면을... ,갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
아기 분리수면 매트리스 내돈내산 후기!,http://cafe.naver.com/dongtantwomom/1874218,아기 수면교육을 하면서 점차 분리수면으로 전환하기 위해 아기 침대에 대해 알아보고 있었습니다. 사실... 직접 누워보고 만져보고 길이도 측정해가며 최종적으로 엘라비아 S4 매트리스를 고른 이유는 총 3가지가... ,동탄2신도시맘 ♣ 동탄투맘 모여요~ [...,https://cafe.naver.com/dongtantwomom
&quot;체성분 측정에 수면중 코골이까지...갤워치5는 건강관리 동반자&quot;,http://cafe.naver.com/1472win/54695,"갤럭시워치5는 수면 깊이에 따라 4단계로 수면의 질을 분석하고, 수면 중 코골이와 산소포화도를 측정해 개인의 수면 상태의 상세한 정보를 제공한다. 또 사용자의 수면 패턴을 분석해 최적화된 수면 코칭 프로그램을... ",세상에 공짜는 없다! 하지만 방법은 있...,https://cafe.naver.com/1472win
갤워치3 의문사항;;,http://cafe.naver.com/12inchtablet/87845,갤럭시워치3 여러기능들 다 유용하게 쓰고있는데 수면측정하나 의문이 있네요. 아침에 완충상태로 차고나가면 밤에 들어오면 20퍼 정도 남는데... 그럼 자는 동안 충전을 해야하잖아요..? 그럼 수면측정은 언제 하나요..... ,TabletPC 사용자 모임,https://cafe.naver.com/12inchtablet
가장 후회하는 밴드 vs 가장 만족하는 밴드,http://cafe.naver.com/xst/497989,"(그래도 10분 심박 측정에 수면 측정을 켜 둔 상태에서 열흘 가까이 가줍니다.) 이와 맞서게 될 갤럭시 핏 3가 기대가 되는 물건이지만, 적어도 당분간은 이 가격대에서 이 밴드를 이길 제품은 없다고 봅니다. 중국... ",샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
수면·운동·특산물 정보 한 자리에,http://cafe.naver.com/loveingsasang/2110,"스마트시계 등 웨어러블 기기를 이용한 수면측정, 수면을 돕는 백색 소음 등을 소개하는 수면 애플리케이션관, 수면장애 컨설팅관, 쇼룸이 특별관으로 들어선다. 수면 건강과 관련한 강의와 세미나도 진행될 예정이다.... ",사상알리미,https://cafe.naver.com/loveingsasang
수면 이렇게 나오는분?,http://cafe.naver.com/appleiphone/7465203,버그인지 측정을 제대로 못하네요,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
어제 워치받고 오늘 처음 차고 나갔어요,http://cafe.naver.com/appleiphone/6098153,"스포츠 루프 별로라고 생각했는데 가볍고 편해요 사용후기 알림오는거 바로바로 확인할 수 있어서 좋네유 시계용,알람용으로 산건데 운동이랑 수면측정, 물 마시는(??)거 측정하는 어플도 다운받아서 활용해봐야겠어요... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
갤럭시핏2 운동할때 속도가 안나와요,http://cafe.naver.com/anycallusershow/3791370,"제목에는 간략한 질문내용 표시 사용기종 : 갤럭시핏2 질문내용 : (구체적으로): 며칠전에 구매해서 아이폰에 연결했습니다 다른 모든 기능(전화 등 휴대폰 알림, 걸음수, 심박, 수면측정 등) 모두 정상인데 걷기, 자전거등... ",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
오육년전 산 샤오미 밴드1A가 아직도 동작하다니 대단합니다,http://cafe.naver.com/onurifishingworld/92299,"비록 미밴드 1A라 만보계, 수면측정, 전화알림 세가지 기능밖에 없지만 이만원 짜리가 오육년이 넘어도 사용이 된다니 대단합니다 이번에 심박수, 혈액산소농도 측정, GPS 내장된 것으로 업그레이드합니다 수면 기능... ",온누리피싱,https://cafe.naver.com/onurifishingworld
수면주기측정해써요!,http://cafe.naver.com/jagakmong/61740,5월 19일부터오늘까지 제가 측정한 수면주기에욧! 중간에 한 일주일정도 쉬다가 다시측정해서 분량이 많지는 않아요ㅋㅋ 잠드는시간이랑 잠잔 시간은 매번 다르지만 이정도만해도 결과는 꽤 만족스러운거같아요ㅎㅎ... ,루시드 드림 배움터 (자각몽/명상/마음...,https://cafe.naver.com/jagakmong
연구에 참여해 주실 분 모집합니다!,http://cafe.naver.com/imsanbu/54024939,"1) 수면증진 모바일 어플리케이션을 4주 동안 사용(앱 사용 일정은 연구일정에 따름) 2) 자료수집 (3회) ① 아기와 어머니는 5일 동안 수면측정기기를 착용하고, 수면일지를 기록하게 됩니다. ② 수면측정기기 배부 시... ",맘스홀릭 베이비 (300만 엄마들의 임신...,https://cafe.naver.com/imsanbu
연구참여모집합니다,http://cafe.naver.com/imsanbu/54024896,"1) 수면증진 모바일 어플리케이션을 4주 동안 사용(앱 사용 일정은 연구일정에 따름) 2) 자료수집 (3회) ① 아기와 어머니는 5일 동안 수면측정기기를 착용하고, 수면일지를 기록하게 됩니다. ② 수면측정기기 배부 시... ",맘스홀릭 베이비 (300만 엄마들의 임신...,https://cafe.naver.com/imsanbu
제가맨날 피곤한이유를알았어요,http://cafe.naver.com/kaka0tjjang/227753,워치 4 사고나서 첨 해봤는데 수면 측정 기능이거든요.ㅠ.ㅠㅠ 보이시나여..?ㅠㅠ얕은 수면 3시간 20분 후... 램 1시간 35분뿐이안댐..ㅠㅠㅠ 32분동안 꺴다는데 기억도없고그래여...,마이 리얼 플레이스 | 맛집/ 카페/ 데...,https://cafe.naver.com/kaka0tjjang
구매인증,http://cafe.naver.com/appleiphone/6549713,구매한지는 한달 정도 되어가네요. 애케플 가입해서 그냥 암것두 안하구 다닙니다. 현재까지는 수면 측정 심전도 외엔 잘 활용 안해요 ㅎㅎㅎ 그래두 좋아요.,아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
워치4 순정 실리콘 스트랩 버클 부분 찢어짐,http://cafe.naver.com/anycallusershow/3848388,그냥 보통 시계 차고 푸는 정형적인 패턴인데.. 시계 차고 푸는 패턴을 바꿔야되는건지;; 수면 측정한다고 차고 자는게 문제인건지..시계사용시 저기 찢어질까봐 조심해야되면..흠.. 사용하면서 신경쓰일것 같아요.,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
가민 vs 애플 (지극히 개인적 견해),http://cafe.naver.com/inmacbook/2315242,(불편하기도 함) - 수면측정 자체가 아예 안될 때도 있다. (어플을 돈주고 사야하는듯) - 재난문자 수신이 안되는듯? 어떻게 설정하는지요.. - 인터페이스가 아주 부드럽다. 역시… - aod를 꺼도 배터리가 빨리 닳는다. 이틀이... ,맥 쓰는 사람들 [구 맥북을 쓰는 사람...,https://cafe.naver.com/inmacbook
그냥 불안해도 수면발작이 ..,http://cafe.naver.com/fullhgi/34665,불안도가 높은 아이는 그냥 불안하다는 이유 만으로 자면서 수면발작 (수면근간대)이 7시간이나 지속될수가 잇는건가요 ㅠㅠ 총 10시간을 자는데 7시간 움찔. 튕김 발작하느라 10번정도 깨고 3시간 안움직이고 자네요... ,첫번째 눈맞춤,https://cafe.naver.com/fullhgi
AOD꺼짐증상 최종 삼성답변,http://cafe.naver.com/facebot/464255,"게다가 추가 할 생각없다고 딱 잘라버리는.. 수면측정 자체가 신뢰가 안가게 많게는 하루 5개씩 측정될때도 있는데.. 그따위면 취침모드 쓸모없는 기능...어차피 자동측정, 화면 꺼짐인데..뭐하러 취침모드가 있는지..",갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
갤럭시핏 괜찮네요~,http://cafe.naver.com/pajumom/3791522,정품 가격이 5만원 가까이에 방수 되고 폰에 전화 온거 받을 수는 없지만 진동으로 알려주고 문자 볼 수 있고(카톡도 설정하면 된데요) 음악 끄고 볼륨 조정 가능하고 곡 바꿀 수 있고 운동 측정 수면 측정 남편 갖고 싶다... ,"파주맘 - 파주 대표카페 (운정,금촌,문...",https://cafe.naver.com/pajumom
갤럭시핏 괜찮은거 같아요,http://cafe.naver.com/usem/1532136,정품 가격이 5만원 가까이에 방수 되고 폰에 전화 온거 받을 수는 없지만 진동으로 알려주고 문자 볼 수 있고(카톡도 설정하면 된데요) 음악 끄고 볼륨 조정 가능하고 곡 바꿀 수 있고 운동 측정 수면 측정 남편 갖고 싶다... ,『파주 운정맘』파주 운정신도시 사람...,https://cafe.naver.com/usem
"[GTS3 체험단] 개봉기, 외관비교, 간단사용기",http://cafe.naver.com/xst/531534,"사용가능하니 배터리에 신경을 덜쓰게 되어 좋았습니다. 이상 GTS3 개봉 후 외관 및 기본사용기였고, 다음 리뷰는 심박수, 운동, 수면측정 등 여러가지 테스트 후 배터리타임 비교와 전체적인 리뷰로 찾아뵙겠습니다.",샤오미스토리 - 가성비 유저 커뮤니티,https://cafe.naver.com/xst
배터리: 아이스크림,http://cafe.naver.com/facebot/752184,"꺼둡니다 수면측정 후 아침7시부터 사용하다가, 5시쯤 배터리가 부족해서 전원 끄고 워치를 바꿨고 10시쯤 집에 돌아왔습니다 운동측정 주로 1~2회 화면은 딱히 사용한 시간이 거의 없어 10분 이내(aod 계속 사용) 충전... ",갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
제품 추천 부탁!,http://cafe.naver.com/finisherclub/49035,"격일로 웨이트하며, 여름철이라 마찬가지 격일로 수영. 봄/가을은 일주일에 한두번 등산. 가끔 런닝. 3.수면측정 및 줄질?가능 선호함. 4.최대50만원 선의 가격선. 5.카톡 및 전화 등 알림의 편리성으로 워치 평생 안차다 참.",피니셔클럽,https://cafe.naver.com/finisherclub
수면 중 혈중 산소 체크가 안됩니다.,http://cafe.naver.com/anycallusershow/3952747,그럼에도 구입 후 수면 중 혈중 산소 체크가 한번도 되지 않았습니다. 갤워치 4 설정 화면 핸드폰 설정화면 위 두가지 다 했으나 수면 중 혈중 산소 체크는 안되고.. 대신 일반 혈중 산소 체크는 아래 스샷 처럼 잘 됩니다;;... ,삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
애플워치se 스그 도착!!!!,http://cafe.naver.com/appleiphone/6381337,"발화이슈가 해결된건지 알 수 없으니, 무서워서 잘 때는 당분간 빼두려구요ㅠㅠ 수면 측정 너무 궁금한데ㅋㅋㅋㅋㅋ!!!! 애플워치 구입 전에는, 색상 궁금하고 고민되어서 공홈에서 주문했다가 취소했다가 혼자... ",아사모 -[아이폰14 / Plus / Pro / Ma...,https://cafe.naver.com/appleiphone
[뻘글] 자유롭게 쓰고싶네요..⭐️,http://cafe.naver.com/appleiphone/6727482,필름만 붙이면 좀 자유롭게 사용할 수 있을 것 같은데 당장 필름 살 총알도 없는 거렁뱅이옵니다ㅜ.ㅜ 저도 자면서 수면측정 좀 하고 싶어요ㅠㅠㅠ,"아사모 -[아이폰,아이폰13 / Pro / Ma...",https://cafe.naver.com/appleiphone
워치4 사전체험자 분들을 위한 기본 정보 정리,http://cafe.naver.com/facebot/712318,"사용기종 : 워치4 44mm 정보내용 : 특히 2차 인증기간(8/30) 이후로 체성분, 수면 측정 1회씩을 더 해야 됩니다. 걷기 미션은 총 10회 진행하셔야 하고, 워치에서 '폰으로 보기' 를 누르신 후, 폰에서 확인하고 다시... ",갤럭시워치 커뮤니티 [갤럭시워치5 / ...,https://cafe.naver.com/facebot
(박스X) 갤럭시 워치4 클래식 42 mm (블루투스) (실버) SM-R880NZSAKOO,http://cafe.naver.com/joonggonara/897357204,"개인거래(판매), 판매완료, 가격 220,000원, 직접결제, (박스X) 갤럭시 워치4 클래식 42 mm (블루투스) (실버) SM-R880NZSAKOO, 갤럭시 워치4 클래식 42 mm (블루투스) (실버) SM-R880NZSAKOO 수면측정용 및 운동 시에만 착용하려고... ",중고나라,https://cafe.naver.com/joonggonara
핏빗 인스파이어2,http://cafe.naver.com/joonggonara/826055159,"개인거래(판매), 판매중, 가격 70,000원, 직접결제(네이버페이 송금), 핏빗 인스파이어2, 일정기간 사용하다가 운동 및 수면측정 때문에 구입했는데 걸리적 거리는 것을 싫어하는 타입이라 막상 사고나니 잘 차고... ",중고나라,https://cafe.naver.com/joonggonara
핏2나 미밴드5 잘 사용하고 계신가요?,http://cafe.naver.com/anycallusershow/3651889,"폰질문금지, 판매글금지, 추천인(수익)글 금지, 저는 딱히 전화가 많이 오는 것도 아니고 운동도 별로 안해서 그냥 수면 측정 기능이 궁금한데 이 정도 용도면 그냥 몇 번 착용해보고 안 쓰겠죠? ㅋㅋ 지금 미밴드5가 3만원... ",삼성스마트폰-Z플립4/갤폴드4/갤럭시S...,https://cafe.naver.com/anycallusershow
순토 피트니스 3 워치 팔아요!,http://cafe.naver.com/cjsam/3699833,"걸음수 자동으로 측정되고, 순토 앱 연결하여 쓰면 수면 측정이 애플워치보다 세밀하게 됩니다. 3. 운동할때 차고 하면 운동 강도 심박수가 측정되어 피로도 측정되어 회복하려면 얼마나 쉬어야 하는지 측정 될정도로... ",순광맘 (순천.광양.여수),https://cafe.naver.com/cjsam
