title,isEdited,userName,review,rating,date,developerResponse
조아요,False,ㅋㅋ배어쟈바바,좡요,5,2022-05-31 00:41:43,
최공,False,soooonsoo,👍🏻,5,2021-06-18 15:05:24,
재미있어요,False,케이본뷰,재미있어요,3,2020-05-04 13:36:53,
조아용,False,12346143125,조아요,5,2019-07-03 01:00:00,
좋아요,False,복실이!!!,좋아좋아,5,2021-02-03 19:53:02,
좋아요,False,洧林_,👍👍,5,2020-11-05 09:35:29,
국,False,두뺨엔,굿ㅆㅅgoooooooood,5,2020-08-17 03:58:27,
좋아요!,False,슬기로운 나봉이,!,5,2020-03-07 12:11:47,
우오앙국,False,하하하하러러아어엉,굳굳,5,2020-03-02 09:17:05,
ㅇ,False,밍밍01,조아용,5,2019-06-21 12:18:56,
최곤,False,딘두으,최공,5,2021-04-29 10:34:09,
&&,False,지배베나ㅓㅓ,ㅏㅏㅓ,5,2019-05-04 16:33:28,
굿굿,False,YoungSoo Park,조아용,5,2019-04-12 10:54:01,
좋음,False,ㄲㄲㅍㄱ,ㄱㅊ,4,2019-04-21 07:24:10,
ㅇ,False,갸구러처,잘모르겟다,3,2020-03-08 04:14:24,
굳,False,ㄹㄹㄹㄹㅇㅇㄹㄹㄴㅁㅁㅁㅋ,조아용,5,2022-02-18 05:28:14,
조아요,False,포근포군,힐링 굳,5,2020-04-25 08:16:54,
ㅎㅎ,False,마아아아아아커,좋네요,5,2020-05-17 12:38:51,
곧,False,시에륭,ㅓ굳,5,2021-02-24 13:45:08,
ㅎ,False,대연동핵주먹,좋아요,5,2020-09-27 10:56:27,
좋다,False,모빨리,좋다,5,2020-05-25 12:22:56,
좋아영,False,최농,굿굿,5,2019-04-27 06:31:37,
굳,False,발발발이스,좋아용,5,2019-06-24 07:10:48,
✨좋아여,False,도아용,굿굿,5,2018-01-30 10:50:34,
Nice,False,정 원 사,Nice,3,2019-04-13 02:19:03,
하추,False,요양쓰,하투,5,2021-03-22 03:20:15,
뾹삙,False,뾹삙,Good!!,5,2021-03-05 18:19:52,
굳,False,구찰스,좋네용,5,2020-01-16 12:00:19,
조아요,False,미나리나물아,쵝오,5,2019-07-23 06:29:56,
좋아요!,False,리뷰ㅇㅅㅇ,.,5,2019-05-21 04:32:58,
좋아,False,연두색=,좋아좋아,5,2022-03-21 11:46:33,
좋아요,False,맠지,집중 굿,5,2021-11-15 13:44:35,
좋아요,False,동석뷘,짱!,5,2021-01-06 07:01:21,
좋아용ㅎㅎ,False,히이수우,ㅎㅎ,5,2019-04-25 06:57:17,
.,False,로꾜,..&:&:8,4,2020-03-15 11:43:25,
의미있네요,False,미즈라쿠쿠쿠,굿,5,2020-03-28 05:03:52,
굿,False,헤헤헿헤헿헿헿ㅎ헿,집중이더잘됨ㅋ,5,2021-03-26 08:03:57,
재밌어요 ㅎ,False,고두러얌얌걸,ㅎㅎ,5,2020-04-04 08:40:35,
좋은,False,거요나제,좋,5,2020-09-28 14:15:44,
좋아좋아,False,engineerhye,아주 좋아,5,2019-05-25 06:12:25,
쥬아용,False,dh079320,쥬아용~,5,2019-06-24 00:43:59,
좋아뇨,False,생각을하쟈,ㅇ,5,2019-04-20 13:24:52,
ㅇ,False,오류가심해요,조와요,5,2019-10-01 03:13:27,
젛아여,False,ㅡ으이,굳,5,2021-06-26 12:38:45,
아주좋아요!,False,나혼산,굿,5,2021-02-15 00:51:46,
굿,False,sndijej,폰 안써요,4,2021-04-19 13:07:27,
좋아요,False,엉울열,좋좋,5,2019-05-04 05:36:49,
좋아요 ~~!,False,미나미나에,굿굿,5,2020-12-15 15:16:15,
최고,False,Guusda,알죠??ㅋㅋㅋㅋ,5,2019-06-22 01:45:06,
Fhhh,False,griffishhebdbfbfjcijcbfbf,Fff,5,2021-05-21 09:45:35,
좋아요,False,하리누나,좋아요~!,5,2021-05-04 07:55:03,
좋아요!,False,qaldod,좋아요!,5,2021-03-06 16:57:09,
감사,False,아때기누밬,감사,5,2021-05-07 14:25:53,
굿,False,moonbh,집중하기 좋음,3,2020-07-11 10:27:17,"{'id': 16566388, 'body': ""Hi,\nThank you for the rating! Don't hesitate to give us a positive review if you enjoy the app. :)\n- Forest"", 'modified': '2020-07-12T13:36:42Z'}"
좋아요,False,오잉또잉옹똥,좋아요!!,5,2020-12-12 16:43:41,
굳굳,False,너냐ㅕ코졈,좋아요~!,5,2021-07-20 09:09:14,
Ass,False,ㅗ어유탕,Aaa,5,2020-05-18 07:08:43,
조아욧,False,ㅇ아아우우아아,조아욧!,4,2019-05-12 05:57:33,
짱조아,False,fifiriwowsjs,굳,5,2020-03-06 03:30:41,
좋아염,False,ㅇㅇㅇㅇㅇㄴㅇㄴㅇ,굳,5,2019-10-12 09:54:47,
짱,False,눈누난난눈눈나난,짱이다,5,2020-09-12 04:15:51,
ㅣ냐,False,닝패,👀👍,4,2021-04-16 20:16:08,
쪼아용,False,freshone2,굳,5,2019-12-03 11:50:11,
좋네요,False,우라잔,좋아요,4,2019-12-27 08:25:03,
일석이조,False,식목,굳,5,2018-08-19 10:23:52,
굿,False,하코큐큐,너무 좋아요,4,2019-06-25 05:24:10,
최고,False,오삼쥬,...짱,5,2021-03-15 10:22:53,
좋아용,False,야무호,굿!!,5,2021-06-30 10:39:19,
good,False,아릅,좋습니다,3,2020-03-05 00:27:53,
-,False,게임 재밌는데 튕겨서 빡침,-glglgl,5,2020-06-13 14:40:43,
좋아요!,False,jeongren,♡,5,2020-02-26 01:36:13,
조아오,False,둬뒁,조아오,3,2020-03-10 10:35:34,
좋아요,False,횬소*,ㅎㅎ,5,2019-11-22 07:39:51,
좋아요,False,5708kon,👍,5,2019-07-30 11:30:14,
와우,False,코깐,재밋어요 와우,5,2019-04-20 14:34:42,
굿,False,hyeonGenie,계속하게됨,5,2021-06-06 07:15:56,
굳,False,내별명알아서어따써먹게,스고이,5,2020-11-28 12:28:13,
굳,False,이거 닉넴 중복 안되길 빌면서 오탸한버언,짱 조아욤,5,2020-09-26 14:05:09,
좋아요!!,False,ㅁㄹ믕,굿굿,5,2020-04-02 04:57:57,
재밌어요,False,랄럴54321,조아요,5,2020-03-11 12:47:05,
좋아요!,False,ㄴㄷㄱㄴㅅㄴㅅㄴ,좋아요!,5,2020-02-22 11:34:18,
응원,False,갑툭튀 피들스틱,응원,5,2022-03-19 13:18:30,
응원,False,innosanew,응원,5,2022-01-08 06:03:59,
ㅎㅎ,False,히하호오,좋아요,5,2020-11-18 09:40:25,
응원,False,김김범수,응원,5,2021-06-24 11:57:28,
좋아요,False,Yoony19,.,4,2020-04-10 15:11:53,
오,False,오지라삐봉,ㄱㅊ,5,2021-03-14 07:57:50,
짱,False,꼭 봐주세여,좋아요,5,2019-12-11 14:16:38,
좋아요,False,ㄱ링,.,4,2020-02-29 08:22:27,
좋아요,False,모건후리먼,저아요,3,2018-07-11 10:53:58,
리뷰,False,아라윤슬다솜,리뷰,5,2021-03-22 01:30:04,
좋아요,False,빙수빙수루,좋아요,5,2022-04-18 14:17:08,
좋아요~~~~~~,False,헬로빙봉빙봉이,좋아요~,4,2019-06-03 06:24:08,
좋아요,False,이름.....,좋아요,5,2021-11-02 14:10:22,
좋아요!,False,qpwksksdkwn,좋아요!,5,2019-08-06 00:34:36,
좋아요,False,나는 천재짱짱,좋아요,5,2021-07-20 08:31:40,
좋아요,False,ｓｏｏｍｉｎｇ,ㅎㅎㅎ,5,2021-01-06 05:09:58,
좋아요!,False,fmskakchf,굿굿,5,2020-05-17 06:40:56,
좋아요,False,ye🐉,ㅎㅎ,5,2019-04-19 18:04:54,
조아ㅛ,False,송형준 데뷔해,조아요,4,2019-06-09 22:41:46,
좋아요,False,대니싀쿠키,좋아요,5,2021-03-19 08:03:56,
좋아요,False,플렉스 짱,좋아요,5,2021-03-10 02:40:23,
좋아요,False,숙면중입니다,좋아요,5,2021-03-08 15:42:17,
좋아요,False,리리별,좋아요,5,2021-03-04 02:16:52,
좋아요,False,ㅎㅎㅎㄹㅎㄹㅎㄹㅎㄹㅎㄹㅎㄹㅎㄹ,좋아요,5,2021-03-03 14:48:31,
좋아요,True,c윤호,좋아요,5,2021-02-19 15:44:08,"{'id': 21159402, 'body': 'Hi, sorry for the inconvenience. Please contact us via our in-app feedback system for us to assist you further. Please provide details (for example, screenshots or videos) of the problem if you can.\nTo visit our in-app feedback system, please go to Settings, enter our FAQ, tap on the top-right icon and go to ""contact us"". Thank you. - Forest', 'modified': '2021-02-19T15:44:08Z'}"
👍,False,검은콩두유,👍,5,2021-04-20 05:03:33,
좋아요,False,어너ㅏ르래,좋아요,5,2021-02-02 09:24:39,
좋아요,False,hjuxs,좋아요,5,2021-01-27 06:11:06,
좋아요,False,dndjeidhejwwoaoa,좋아요,5,2021-01-22 01:54:04,
좋아요,False,아니나는그냥시민,좋아요,5,2021-01-14 12:33:44,
좋아요,False,사용자9372,좋아요,5,2020-12-28 12:03:01,
조음,False,단추님,조음,5,2020-10-11 22:16:08,
구굿,False,율봄쓰,짱,5,2020-04-12 01:36:22,
ㅎ,False,너낝,호홓ㅎ,5,2020-03-05 08:51:39,
재밌어요,False,yunbreath,재밌음,4,2020-03-29 12:22:33,
좋아요,False,문스타브,좋아요,5,2020-12-08 13:21:35,
좋아요,False,fuwwsjjsjsjakkalqdj,좋아요,5,2020-11-29 03:32:18,
굿,False,올해수능보는자,아주좋아요,5,2020-03-11 08:59:23,
좋네요,False,Ydg9611,ㅇㅇ,5,2020-02-28 01:45:43,
좋아요,False,흥 ㅇ_ㅇ,좋아요,5,2020-10-27 09:39:05,
훙,False,건희임둥,흥흥,5,2020-03-28 14:25:40,
좋음,False,이가어킁,좋음,5,2020-02-28 14:15:14,
좋아여,False,agdmcirhel,굿~~^^,5,2019-04-21 14:16:27,
굳굳,False,요망한녀석,좋아요,5,2022-01-02 11:23:40,
좋아요,False,코코너나,굿굿,5,2021-02-22 14:31:31,
좋아요,False,ㅇㅇㅇvㅇ,굿굿,5,2021-02-04 16:38:11,
좋음,False,이쩔미,ㅇㅇㅇ,5,2021-01-29 00:31:41,
ㅇ,False,imcury,ㅇㄹㄹㄹㅎ,5,2020-12-16 07:48:21,
굳,False,크레이지오크,쓸만함,4,2020-06-26 05:07:11,
짱,False,Ryud904,좋아요,5,2019-04-19 09:25:02,
좋아요!,False,MmJiiiiiiiii,좋아요~,5,2019-04-18 05:02:38,
D,False,야맇내헤,Ddc,5,2022-06-30 03:30:24,
재밌어요,False,흠냠념념,재밌어요,5,2019-09-18 00:41:58,
굿,False,예지바부,잘쓰는중,5,2021-03-21 05:54:08,
좋음,False,럽럽헙,암튼 좋음,3,2019-07-09 22:59:27,"{'id': 9628732, 'body': 'Hi, thank you for using Forest. Feel free to contact us via the in-app feedback system if you have any questions or suggestions. :) - Forest', 'modified': '2019-07-12T09:54:23Z'}"
좋음,False,듄딘,좋음,5,2019-11-06 22:25:20,
👍,False,굳굳굳굳ㅋㅋㅋㅋㅋㅋㅋ,👍👍👍👍👍,5,2019-10-08 13:17:00,
좋습니다.,False,똘이냥냥,굿,5,2019-08-07 05:27:58,
구웃,False,리덕구가나나다,구웃,5,2021-03-31 06:57:35,
Dld,False,diididisuhbh,Dld,5,2021-01-23 09:38:31,
올,False,어너타이지매,굿ㅇㅇㅇ,5,2019-06-13 03:41:00,
Gg,False,웅째가리뷰하겟다,조음,4,2020-02-28 03:00:15,
좋아요,False,보리사샤,좋아요,5,2020-08-02 17:21:48,
좋아요,False,니나주피,좋아요,5,2020-07-17 12:39:08,
좋아요!,False,멍멍댕댕이,좋아요,5,2019-05-29 07:23:02,
잼나요,False,벴코야,잼나네요 ^^,3,2019-05-31 04:26:24,"{'id': 9749570, 'body': 'Hi, is there anything we can help you with? Feel free to contact us via the in-app feedback system. We are more than glad to assist you with your focus journey! :) - Forest', 'modified': '2019-07-19T13:24:35Z'}"
굳굳,False,요플래아줌마,좋아요,5,2021-01-01 08:06:06,
♥️,False,여우담요,♥️좋아요,5,2020-08-03 16:12:40,
좋아요,False,오두막형,좋아요,5,2020-06-08 01:37:42,
좋아요,False,lovehome0430,좋아요,5,2020-05-27 10:38:40,
대박,False,무책임한궁전제작자,대박 ㅎ,5,2020-05-01 02:54:12,
좋아요,False,재2,굿굿,5,2020-10-04 13:47:10,
👍,False,밍찡밍찡,👍,5,2020-08-13 10:47:15,
좋아요,False,Viskvox,ㅇㅇㅇㅇ,5,2020-06-22 04:57:13,
좋아요,False,굳굳👍🏻👍🏻😍,좋아요,5,2020-03-18 05:19:51,
좋아요,False,일로4,앙 좋아요,3,2019-05-12 14:29:09,
시간관리,False,페버2,굿,5,2020-03-04 05:13:16,
좋아요,False,여야어도오타채래ㅔ,좋아요,5,2020-03-01 03:08:27,
좋아요,False,타츠마마,좋아요,5,2020-02-29 08:39:53,
공부할때 10분이라도 폰을 안 본 적이 없었는데,False,woeirjdjskdnjenj,"포레스트 덕분에 공부에 집중할 수 있게 됐어요
근데 폰 안보는 대신 다른 딴짓을 하는데.. 전보다는 훨씬 좋습니다. 그런데, 단체로 나무를 심을 때 타이머 기능을 넣어서 정해진 시간에 자동으로 시작하는 기능도 넣었으면 좋겠습니다.
Thank you, Forest! I really love this app, and also have ❗️a suggestion❗️ to make this app better. Me and my friends want ""timer"" function, which automatically starts planting trees at the set time. At present, I have to notice start-time on SNS(and it cannot be the time like 10:03, 09;59, etc. which is very uncomfortable), ""wait"" until the time I promised to start planting, and click the start button. While waiting, I cannot focus on studying because I have to start planting at the right, exact time. Except that, everything's perfect! Nice app 👏👏👏",4,2019-04-18 01:22:41,
좋아요!,False,joesuhah,좋아요!,4,2020-02-29 10:38:30,
좋아요,False,이다룽,좋아요,5,2020-02-28 05:32:45,
좋아요,False,가시줄상어,좋아요~,5,2019-04-24 12:49:56,
😍,False,오전12시12분,😍,5,2020-03-29 15:53:54,
짱 조아요,False,모마빡치kkkkkkkkfuclk,짱 좋아요,5,2020-02-29 17:18:58,
좋아요,False,슈레라,좋아요,5,2020-01-15 08:42:00,
좋아요^^,False,옹굻,좋아요,4,2020-02-02 03:53:13,
ㄸㄷ,False,마피아하구시포..,ㄸ,5,2022-06-10 14:29:34,
조하,False,밍기는 밍기라고 하는 밍기를 역설함,조하,5,2021-06-03 23:02:42,
😊,False,jjiinn12937,👍,5,2020-03-01 15:17:21,
좋아요,False,ㅑ오야ㅕ농챠ㅕㅑ,좋아요,5,2019-12-08 06:47:04,
죠음,False,죠이므,죠음,5,2021-04-13 03:57:27,
굿굿,False,ㅇㅇ후,좋아요,5,2020-07-22 01:47:50,
좋아요,False,니똥잘닦아,😭❤️,5,2021-01-13 12:41:28,
좋아요,False,aodkrheudnf,굳굳,5,2020-05-02 23:58:41,
좋아요,False,hee12356,좋아요,5,2019-10-16 06:48:57,
좋아요,False,대현동불주먹,♡,5,2019-04-16 13:45:30,
아주 좋아요,False,광안지엥,굳,5,2019-06-16 02:29:26,
체고,False,&@@@@@₩,체고,5,2021-02-01 23:38:27,
❤️,False,쟌깅,❤️좋음,3,2021-02-15 23:04:29,"{'id': 21158656, 'body': ""Hi,\nThank you for the feedback! Don't hesitate to give us a positive rating if you enjoy the app. :)\n- Forest"", 'modified': '2021-02-19T08:08:16Z'}"
조아요,False,ixiosowonendoxe,...,5,2019-09-22 07:08:04,
좋아요,False,wonys5,좋아요,5,2019-06-25 04:31:51,
좋아요,False,나아ㅏ아아무,좋아요,5,2019-06-21 03:46:32,
좋아요————-,False,어흥이는호랑,좋아요,5,2019-02-05 01:20:14,
조아요,False,피싀아이,굿굿 !!,5,2020-06-06 14:03:53,
좋아요,False,하안학,좋아요,5,2019-05-17 12:19:03,
6ㅎ6ㅎ,False,훃6효ㅗ7ㅗ7,ㅎ6ㅎ6,3,2021-02-18 07:06:03,"{'id': 21193347, 'body': 'Hi, sorry if there is any inconvenience caused, is there anything that we can help you with? -Forest', 'modified': '2021-02-21T15:31:18Z'}"
좋아요,False,16499262,좋아요,5,2019-05-17 01:36:28,
😄😄,False,라다드느퍼랴,🌟,5,2019-04-24 07:54:44,
좋아요,False,ㅇㅇ어어아앙ㅇ,좋아요,5,2019-05-13 11:06:16,
좋아요,False,suddnr,좋아요,5,2019-05-13 07:22:11,
좋아요,False,헝냐ㅅ,좋아요,5,2019-05-03 13:04:15,
Great app but,False,동서신규,"I like this app cause I am using this app while I study English. The First thing that I liked is we cannot use other apps simultaneously. 
The Second merit is this app’s trees are cute and adorable. 
But sometimes I used this app as expedient way for example I just turn on the timer and do other things not relate with studying. 
Because app gives me a choice let me go to distraction without disrupting. And the extra trees in this app is expensive. I wish you guys make more cheap and pretty flowers or trees.
A congenial app makes me happy but you need to make more eligible app for concentration.🙃",4,2020-04-11 07:58:17,
좋아요,False,정옹심,좋아요,5,2019-04-29 06:53:56,
I love it!,False,보리초코보,"If you are a follower of the pomodoro technique like me, the app is a really useful, cute, and peaceful timer. However, there are some disappointing, albeit small, points. 1)To grow some beautiful trees such as moon-rabbit trees takes too long time(2hours), which is never good for my(and general) back health. 2) When I re-installed the app due to reset of my iPhone, the beautiful trees including the rabbit trees that I bought with the time points gone, although I already registered. Even though I could not grow the trees fully due to my backache,  l loved it….🥲",4,2022-03-31 19:59:26,
좋아요,False,좋아요백만개굿굿,좋아요,5,2019-04-26 06:49:58,
좋아요,False,야쿠쿠쿠쿠,좋아요,5,2019-04-24 14:48:02,
좋아요,False,Mmmㅎ,좋아요,5,2019-04-23 06:55:46,
좋아요,False,JKGOYTJG,좋아요,5,2019-04-23 06:46:15,
좋아요,False,ㅇㅇㅌㄴ,좋아요,5,2019-04-23 00:43:30,
좋아요!,False,노트북이하랸색,좋아요,4,2019-11-26 03:59:59,
굿,False,별이당다닷,좋습니다!,4,2019-11-09 00:59:50,
좋아요,False,MatinMaybe,좋아요,5,2019-04-22 12:45:11,
좋아요,False,초zeeerioo,좋아요,5,2019-04-22 07:00:29,
좋아요,False,Coffeelikeit,좋아요,5,2019-04-21 11:19:44,
굿,False,숙명인,입니다,5,2019-04-20 08:49:36,
굿,False,Alfmslsidioowsknddhhe,화이팅!,5,2021-05-11 14:52:56,
좋음,False,nannyy26,good,5,2020-03-13 07:30:04,
국,False,스고이 오이시,굿ㅆㅆㅅ,3,2019-07-10 09:06:57,"{'id': 9628710, 'body': 'Hi, thank you for using Forest. Feel free to contact us via the in-app feedback system if you have any questions or suggestions. :) - Forest', 'modified': '2019-07-12T09:53:25Z'}"
좋아요,False,호아이이,좋아요,5,2019-04-17 13:48:30,
좋아요,False,759466,좋아요,5,2019-04-17 12:48:56,
좋아요,False,林糊糊糊,좋아요,5,2019-04-16 02:32:08,
쪼아요,False,dpduddl,굿,5,2020-05-08 01:49:48,
죠음,False,융난,죠,5,2019-08-05 07:40:30,
좋아요,False,리뷰셔트으을^-^,좋아요,5,2019-03-18 04:52:54,
ㅎㅎㅎ,False,인어공주 종이컵,최고야 ㅎㅎㅎ,5,2021-01-05 09:38:52,
ㄱ,False,지지재ㅣㅣ주웅,ㄱㅇㄱㅇㅇ,5,2021-03-29 13:24:49,
재밌어요,False,gbinq19,재밌어요^^,3,2020-03-07 22:10:55,
혜화석,False,윽익응ㄱ악,ㅎㅎㅎ,4,2019-12-27 09:36:56,
좋ㄹ아요,False,반박은 안받습니다,굿,5,2020-10-11 17:44:31,
좋아요,False,옴걸이,좋아요,4,2020-10-12 02:24:51,
좋아요,False,클라우지우스,굿굿,5,2019-04-16 14:05:31,
힐링,False,아수라이응,힐링,4,2020-03-05 08:54:21,
아아,False,good army,ㅇㅇ,5,2020-09-17 18:18:26,
좋아요,False,Sloth0120,굿굿,5,2019-01-12 07:55:38,
굿,False,성으니모라니,좋아용,5,2019-06-21 08:12:49,
좋아요,False,djdvfjxienr,좋아요,4,2020-04-15 09:44:53,
Enjoying the app very much,False,인턴생활,"I really enjoy the app it helps me to focus much better. Glad to see that new trees become available to buy. ( its like shopping but your productivity is the currency:)

I wish there were more sounds available i.e. fire crackling type etc. And sometimes i get lonely doing this by myself but cant get others to join me. Could you possibly add a feature to add friends with a suggested list of users instead of people you know for real. 

Thanks!",5,2018-11-08 03:36:03,"{'id': 5877058, 'body': 'Hello,\n\nThank you for your feedback. \nWe will forward your suggestions to our team.\n\nFeel free to contact us via our in-app\nfeedback system if you have further questions. :) - Forest', 'modified': '2018-11-09T15:12:03Z'}"
굿,False,까미밤,좋아여,5,2019-06-23 12:42:34,
굳,False,glfvkdぉck,좋네요,5,2020-03-03 06:58:57,
굿,False,핑캡,할만해요,4,2020-03-04 08:40:12,
굿,False,포레스트 조아용,좋아용,5,2019-05-13 11:22:28,
굿,False,shirt21,괜찮네요,5,2021-03-08 05:52:49,
국,False,해적와아아아앙,잡,5,2020-02-29 06:31:31,
Suggestions from a student from South Korea,False,haelim.park,"Hey there, thanks a lot for making this app! I think this would be a great revolution among students or workers who should concentrate on their works but still are addicted to their phones. I have some suggestions, though.

1. I suggest you to permit some important applications(such as phone call, sms, memo, album, etc.) even during growing plants. I should use those apps while I study, so I'll appreciate it if you reflect this suggestion. I saw some reviews in Korean and others were also for this suggestion! (:

2. I suggest you to let us see if our friends are using this application by connecting our phone contacts. If this function is working already, please let me know how I can check my friends.

Thank you for reading this long review.",5,2019-09-30 13:24:39,
굳굳굳,False,야어야너노녀옅,군,5,2019-04-24 08:19:44,
G,False,소소소서ㅗ소솟,Good,4,2021-03-31 16:46:32,
열공,False,녕블리녕,열공,5,2019-04-18 15:57:16,
조아요,False,최수 빈,❤️❤️,5,2022-05-03 15:17:46,
좋아요,False,닭꼬치자판기,조아요,5,2019-04-20 10:59:30,
굿굿,False,우쩡쩡,음…좋아요,2,2022-04-09 04:54:59,"{'id': 29092203, 'body': ""Hello, Thank you for the feedback. Please don't hesitate to let us know if you have any suggestions for our app! :)\n"", 'modified': '2022-04-11T08:00:05Z'}"
굿,False,young2969,조아여,5,2019-12-26 12:14:22,
Gooddd,False,dsffssfsdfds,Good,5,2018-12-11 09:01:39,
짱,False,공주야난,최고,5,2020-03-03 01:07:14,
Helpful,False,whyaskanickname,"Should've got this years ago. I love how different sounds that help one focus better are offered. Wish I could still plant a 120-minute sized tree with a couple of 5-min breaks set and alarmed in between (or at least a notification to stretch your body!) Could totally use this for any kind of interval training/studying too if that works. All in all, satisfied with the purchase. Thank you so much for such an amazing app!",5,2019-05-14 03:07:21,
